Label,Cluster #
ZNF221,11608
ZNF114,11609
CTD-2342I9.1,11610
ZNF614,11610
LOC100990345,11610
LOC100589311,11610
LOC105514836,11610
LOC720110,11610
LOC105877454,11610
LOC105868529,11610
LOC102485810,11610
Znf614,11610
LOC103020124,11610
LOC105080516,11610
LOC105092023,11610
LOC103075306,11610
LOC101347935,11610
ZNF766,11611
LOC720183,11611
ZNF701,11612
LOC100588166,11612
LOC105514676,11612
noname,11612
ZNF578,11612
ZNF468,11613
LOC100976491,11613
LOC105514658,11613
noname,11613
LOC105497047,11613
LOC105539622,11613
LOC104672664,11613
ZNF17,11614
LOC103276070,11614
LOC103594778,11614
ZNF772,11616
ZNF550,11616
LOC103594776,11616
LOC103582493,11616
Znf772,11616
LOC105999472,11616
LOC103752343,11616
LOC105942437,11616
LOC105001425,11616
LOC101637269,11616
LOC103303842,11616
LOC101098836,11616
LOC102262234,11616
LOC105304861,11616
LOC103677261,11616
LOC102833155,11616
LOC101638428,11616
ZNF549,11617
ZNF304,11617
LOC103605307,11617
LOC103610809,11617
Znf549,11617
noname,11618
LOC105488074,11618
LOC105731392,11618
LOC103607756,11618
LOC101092719,11618
LOC102731252,11618
LOC105758020,11618
LOC102964582,11618
LOC103677242,11618
ZNF586,11619
ZNF587B,11619
LOC100591377,11619
LOC105593254,11619
LOC709314,11619
LOC105488070,11619
LOC105731396,11619
ZNF497,11620
ZNF720,11623
LOC100979956,11623
LOC105599740,11623
LOC714758,11623
LOC105482978,11623
LOC105534837,11623
LOC105729257,11623
ZNF778,11625
LOC105501926,11625
LOC721688,11625
LOC105726541,11625
LOC103265102,11625
LOC103265103,11625
LOC105885187,11625
ZKSCAN8,11627
ZNF192,11627
LOC105726400,11627
Zkscan8,11627
LOC104870604,11627
Zfp192,11627
LOC102998885,11627
LOC102267255,11627
LOC102409038,11627
LOC105061658,11627
LOC105084582,11627
LOC102515564,11627
LOC102520158,11627
LOC102736469,11627
LOC103078896,11627
LOC103070076,11627
LOC101285768,11627
LOC101280130,11627
LOC102337317,11627
LOC101539300,11627
LOC101358350,11627
PRDM7,11629
ZNF337,11633
ZNF197,11639
LOC715300,11639
LOC105861899,11639
LOC102010812,11639
Znf197,11639
LOC102997289,11639
LOC101286985,11639
LOC101651992,11639
LOC105756053,11639
ZNF682,11640
LOC105505226,11640
LOC719936,11640
LOC105489730,11640
LOC105551020,11640
LOC105592231,11641
noname,11641
ZNF540,11642
Znf540,11642
LOC105599206,11644
LOC105524196,11644
LOC105551668,11644
ZNF117,11645
LOC100979926,11645
LOC105600139,11645
LOC105500283,11645
noname,11645
LOC105495938,11645
ZNF19,11649
LOC102484762,11649
LOC102395542,11649
LOC102395863,11649
LOC103554474,11649
LOC103551746,11649
LOC102900699,11649
LOC102731115,11649
LOC101361560,11649
ZNF616,11650
LOC105595423,11652
ZNF28,11652
LOC105539802,11652
ZNF600,11652
LOC104672666,11652
ZNF823,11657
ZNF563,11657
ZNF442,11657
CTD-3105H18.4,11657
ZNF799,11657
ZNF443,11657
LOC100993826,11657
LOC100989001,11657
LOC100583881,11657
LOC100581536,11657
LOC105601516,11657
LOC105601515,11657
LOC105520812,11657
noname,11657
LOC105468159,11657
LOC105467718,11657
LOC105468780,11657
LOC104661146,11657
LOC105705985,11657
LOC105705984,11657
ZNF81,11661
ZNF585B,11661
Znf81,11661
LOC101595381,11661
LOC101616474,11661
LOC101521880,11661
AABR07036732.1,11661
LOC104983050,11661
LOC103296446,11661
LOC103119169,11661
LOC101646194,11661
LOC101348434,11661
ZNF132,11662
LOC713328,11662
LOC103595550,11662
MZF1,11662
LOC102262117,11662
LOC105308646,11662
LOC101355385,11662
ZNF625,11666
LOC105520929,11666
LOC100425987,11666
LOC105549469,11666
LOC105706147,11666
ZNF814,11706
ZNF814,11707
ZNF251,11708
ZNF501,11766
ZNF783,11787
ZNF781,11795
LOC102906561,11809
LOC102907475,11810
LOC101607283,11811
LOC101836438,11811
D3Ertd254e,11811
LOC103730288,11811
LOC102907590,11811
Rslcan18,11811
LOC101836425,11812
LOC102916038,11812
LOC102916673,11813
LOC102927085,11816
LOC102907103,11817
LOC103751050,11819
LOC102917848,11819
LOC102904544,11820
LOC102903093,11821
LOC102921432,11822
LOC102908224,11823
LOC102908545,11823
LOC102920812,11824
LOC102908863,11824
LOC102926613,11825
Znf729,11826
LOC102926918,11826
LOC102910671,11826
LOC102910991,11828
LOC102911928,11829
LOC102929029,11830
LOC102928721,11831
LOC102912256,11832
LOC101826152,11833
LOC102912575,11833
LOC102912888,11834
LOC102913197,11835
Zfp748,11837
LOC102903515,11837
LOC102549842,11837
LOC101826938,11838
LOC102913509,11838
LOC102913818,11839
LOC101827982,11840
LOC102914128,11840
LOC101835723,11841
LOC102920628,11841
AABR07002250.2,11841
LOC102918071,11843
LOC102923210,11845
LOC102923831,11846
Znf790,11847
LOC102921255,11848
LOC102921549,11849
LOC102919707,11851
LOC102920016,11852
LOC102921859,11853
LOC102922475,11853
LOC102919291,11854
LOC101839667,11855
Zfp810,11855
LOC103736349,11855
LOC102916413,11855
Zfp717,11855
LOC102912786,11857
LOC102921654,11860
LOC101607125,11862
LOC101843983,11862
Zfp715,11862
LOC103750317,11862
LOC103750318,11862
LOC102914973,11862
LOC101616915,11864
LOC101617497,11864
LOC101842198,11864
Zfp819,11864
LOC103743725,11864
Znf175,11864
LOC102910378,11866
LOC102925294,11867
LOC102925613,11869
LOC101614071,11870
LOC101823746,11870
LOC102916743,11870
LOC102913738,11871
LOC102927749,11873
LOC102911846,11875
LOC102907579,11876
LOC102907264,11877
LOC102907877,11878
LOC102908374,11879
LOC102908692,11880
LOC102909423,11882
LOC102910706,11884
LOC102908314,11885
LOC102903543,11885
LOC102920460,11886
LOC102923557,11889
LOC102926047,11891
LOC102927257,11892
LOC102918515,11893
LOC102920360,11895
LOC101828489,11896
LOC102928460,11896
LOC102902946,11897
LOC102903047,11899
LOC102925846,11903
LOC102909346,11904
Znf227,11906
ZFP28,11907
LOC100425275,11907
LOC103268620,11907
Zfp28,11907
RP24-338C23.2,11907
ZNF667,11907
LOC101566295,11907
LOC102915833,11907
ZNF471,11907
LOC105001671,11907
LOC105001442,11907
LOC102270056,11907
LOC102270628,11907
LOC102392315,11907
LOC102408184,11907
LOC103303904,11907
ZNF470,11907
LOC103123651,11907
LOC101101602,11907
LOC103090311,11907
LOC102254726,11907
LOC101369029,11907
LOC105748739,11907
LOC105304939,11907
LOC103680396,11907
LOC102540684,11907
LOC102829733,11907
LOC102869169,11907
LOC105756815,11907
LOC105756817,11907
Znf615,11909
LOC102904622,11911
LOC102904818,11913
LOC102913472,11918
LOC102915951,11919
LOC102913780,11920
LOC102913780,11921
LOC102928193,11922
LOC102922132,11924
LOC102925029,11928
LOC102927894,11929
LOC102928195,11930
LOC102928791,11931
LOC102003121,11932
LOC104873767,11932
LOC101588845,11932
LOC102925654,11932
LOC102929098,11932
LOC102927594,11933
LOC102902973,11934
LOC102903275,11935
LOC102908204,11936
LOC102908525,11937
LOC102915442,11943
LOC102914092,11945
LOC102906475,11946
LOC102905236,11947
LOC102909563,11949
LOC102910212,11950
LOC101826753,11951
Zfp963,11951
LOC102913574,11951
Zfp866,11951
LOC101840060,11952
Zfp868,11952
LOC103726823,11952
LOC102915020,11952
LOC102908634,11954
LOC102908634,11955
LOC102908948,11956
LOC102924097,11960
LOC102928894,11961
LOC102928581,11962
Zfp57,11964
LOC102913059,11966
LOC102927603,11967
LOC102922856,11968
LOC105943958,11969
LOC101833046,11969
Gm12258,11969
LOC103729043,11969
LOC102927905,11969
ZNF416,11970
LOC708399,11970
LOC103265186,11970
LOC105863869,11970
LOC105817810,11970
LOC103601581,11970
Znf416,11970
LOC105999540,11970
LOC104857087,11970
LOC101593383,11970
LOC101831806,11970
LOC103725452,11970
LOC102915140,11970
LOC102905242,11971
LOC102905559,11972
LOC102909680,11973
LOC102910000,11974
LOC102910327,11975
LOC102911166,11978
LOC102910964,11981
LOC102913688,11982
LOC102913382,11983
LOC102909266,11984
LOC102922347,11986
LOC102922976,11987
LOC102905668,11988
LOC102906280,11990
LOC102906592,11990
LOC102923384,11991
LOC102916921,11992
LOC102927300,11994
LOC102929004,11995
LOC102902880,11996
LOC101837548,11997
LOC102929004,11997
LOC102928206,11997
LOC102928496,11997
LOC102905871,11999
LOC102906488,12000
LOC102907920,12001
LOC102911683,12002
LOC102912009,12002
LOC102914316,12003
LOC102920405,12004
LOC102903438,12008
LOC102910650,12008
LOC102919692,12008
LOC102914825,12010
LOC102916807,12011
LOC102916807,12012
LOC102908443,12013
LOC101608112,12018
LOC101841698,12018
Zfp867,12018
LOC103739498,12018
LOC102906394,12018
Zfp939,12019
Gm28455,12019
LOC103731969,12019
LOC102910850,12019
AC120712.2,12019
AABR07071904.1,12019
LOC102927565,12020
LOC102911171,12020
LOC102911796,12021
LOC102912752,12022
LOC102912440,12023
LOC102912116,12024
LOC102922358,12025
LOC102923304,12026
LOC102927006,12029
LOC102926196,12031
LOC102927813,12032
LOC102928402,12033
LOC102905674,12036
LOC102924109,12037
LOC102906913,12038
LOC102927297,12040
LOC102922246,12040
LOC102924856,12040
LOC102909800,12041
LOC102910128,12042
LOC102914837,12043
LOC102915466,12044
LOC102918868,12046
LOC102903408,12047
LOC102903906,12048
LOC102904434,12049
LOC102904751,12050
LOC102913068,12051
LOC102913591,12051
LOC102925362,12051
LOC102925362,12052
LOC102925679,12053
LOC102925994,12054
LOC102926601,12055
LOC102926907,12057
LOC102906602,12058
LOC102913074,12058
LOC102926602,12059
LOC102910343,12060
LOC102921849,12065
LOC102921849,12066
LOC102912882,12068
LOC102913190,12069
LOC102910861,12070
LOC102917246,12073
LOC102921330,12075
Znf709,12076
LOC102922035,12078
LOC102905160,12078
LOC102911806,12079
LOC102912127,12080
LOC102912450,12081
LOC102923703,12082
LOC102914026,12082
LOC102926609,12084
LOC102925070,12087
LOC102909081,12089
LOC102905236,12091
LOC102925073,12091
LOC106049752,12092
LOC105414938,12092
LOC104631808,12092
LOC104169520,12092
LOC104072274,12092
LOC104324950,12092
LOC104030784,12092
LOC104048227,12092
LOC103922939,12092
LOC104139172,12092
ZNF836,12096
LOC101280890,12096
LOC103015484,12097
LOC102394415,12097
LOC105747735,12097
LOC102319900,12097
LOC103013821,12098
LOC104982275,12098
LOC102394096,12098
LOC102390265,12098
LOC103087086,12098
LOC105747743,12098
LOC102319552,12098
LOC102315703,12098
ZNF215,12106
Znf215,12106
LOC102519224,12106
LOC103123869,12106
LOC101341701,12106
ZNF664,12116
LOC103014726,12119
LOC103070204,12119
LOC101286412,12119
LOC104015820,12124
LOC104298521,12124
LOC104298521,12125
LOC104299225,12126
ZNF778,12446
ZNF562,12451
ZNF763,12455
LOC100607537,12455
ZNF433,12456
LOC103785277,12456
noname,12456
ZNF85,12460
LOC105601748,12460
LOC105489705,12460
LOC104664003,12460
ZNF676,12463
LOC100586909,12463
ZNF599,12469
LOC102468773,12469
Znf599,12469
LOC105065013,12469
LOC105096729,12469
LOC103547704,12469
LOC102737376,12469
LOC102896505,12469
LOC105299923,12469
LOC101341972,12469
ZNF540,12470
LOC103785264,12475
ZNF808,12477
LOC100976823,12478
LOC100582391,12478
LOC105595416,12478
ZNF888,12478
LOC720058,12478
LOC105497048,12478
ZNF816,12479
LOC100601622,12479
LOC720058,12479
LOC105497049,12479
LOC105539789,12479
ZNF845,12481
ZNF860,12481
LOC105595466,12481
LOC105514651,12481
LOC720421,12481
LOC105497068,12481
LOC105539428,12481
LOC104676054,12481
LOC100600666,12482
ZNF860,12483
ZNF507,12490
ZNF486,12491
LOC105601754,12491
LOC105505225,12491
LOC100429350,12491
LOC105547382,12491
LOC105532151,12491
LOC104675532,12491
ZNF765,12492
ZNF717,12494
LOC100597880,12494
PRDM7,12498
ZNF454,12502
ZNF624,12502
LOC102500772,12502
LOC102008379,12502
LOC105996764,12502
Znf454,12502
Zfp2,12502
Zfp454,12502
LOC101531157,12502
LOC102555919,12502
LOC102507565,12502
LOC101545432,12502
LOC103679978,12502
LOC101658724,12502
LOC101348215,12502
ZNF789,12505
LOC105077141,12505
LOC105099356,12505
LOC102515542,12505
LOC102727786,12505
LOC102727667,12505
LOC103081913,12505
ZNF3,12505
LOC103669989,12505
LOC102539765,12505
LOC105756786,12505
LOC105756787,12505
ZNF716,12509
ZNF679,12509
LOC100995116,12509
LOC100602041,12509
LOC710976,12509
LOC105725070,12509
ZNF79,12512
LOC103611032,12512
LOC103582301,12512
LOC101345196,12512
ZNF705A,12517
LOC100580152,12517
ZNF705D,12517
LOC105520312,12517
LOC104673846,12517
ZNF674,12520
LOC100598591,12520
ZNF41,12520
LOC103087896,12520
LOC102752025,12520
LOC102880135,12520
LOC102544812,12520
ZNF484,12523
ZNF599,12524
ZNF333,12525
ZNF324B,12528
ZNF324,12528
LOC100583124,12528
LOC105524028,12528
noname,12528
LOC105488190,12528
LOC105731436,12528
LOC105731438,12528
LOC105864494,12528
LOC105819589,12528
LOC105819590,12528
LOC103595554,12528
ZNF446,12528
LOC102017615,12528
Znf324,12528
LOC104856893,12528
LOC101603486,12528
Zfp324,12528
LOC101517605,12528
LOC101560074,12528
LOC105001641,12528
LOC105074456,12528
LOC105096795,12528
LOC102520855,12528
LOC103304169,12528
ZNF135,12528
LOC102741336,12528
LOC105757711,12528
LOC105757714,12528
LOC105747725,12528
LOC102330302,12528
LOC105308647,12528
LOC103679880,12528
LOC101642830,12528
LOC102858497,12528
LOC101340333,12528
ZNF554,12529
ZNF699,12533
ZFP57,12535
LOC102829671,12551
LOC101656660,12551
LOC102853190,12551
LOC101353124,12551
ZNF550,12552
LOC102823830,12556
LOC102848254,12556
ZNF792,12568
LOC102866036,12568
LOC101353861,12568
ZNF619,12586
ZNF350,12587
LOC105813268,12606
LOC105813268,12607
LOC105805112,12608
LOC105805113,12609
ZNF433,12611
LOC105885539,12612
ZNF433,12612
LOC105807790,12614
LOC105885530,12616
LOC105807793,12616
ZNF490,12617
LOC105808115,12619
LOC105808135,12621
LOC105878813,12622
LOC105808124,12622
LOC105878811,12623
LOC105808156,12623
LOC105809502,12627
LOC105809504,12628
LOC105859976,12629
LOC105809511,12629
LOC105809512,12630
LOC105809513,12631
LOC105809513,12632
LOC105809514,12633
LOC105859979,12634
LOC105809562,12634
LOC105809515,12635
LOC103258363,12636
LOC105882883,12636
LOC105809516,12636
LOC105885538,12639
LOC105807854,12639
LOC105811807,12639
ZNF597,12640
LOC105868912,12641
LOC105813323,12643
HKR1,12646
ZNF41,12648
ZNF180,12650
ZNF530,12652
ZNF485,12653
LOC105819582,12654
ZNF417,12655
LOC103271247,12655
LOC105819596,12655
ZNF837,12656
LOC105877624,12659
LOC105822493,12660
LOC105822490,12661
LOC105822490,12662
LOC105822490,12664
LOC105822492,12666
ZNF19,12667
ZNF19,12668
LOC105823977,12669
LOC105824580,12671
ZNF783,12672
LOC710358,12672
LOC102469613,12672
Znf783,12672
LOC106001280,12672
LOC101593155,12672
LOC102917834,12672
LOC104991422,12672
LOC102277594,12672
LOC102411460,12672
LOC103127415,12672
LOC102734429,12672
LOC102751481,12672
LOC102885369,12672
LOC102529284,12672
LOC102827755,12672
LOC102855755,12672
LOC101351698,12672
LOC105881713,12674
LOC105825952,12674
LOC105825956,12675
LOC105826055,12676
LOC105885535,12678
LOC105826058,12678
LOC105826057,12679
LOC105826225,12680
LOC105826225,12681
LOC105826227,12683
LOC105826227,12684
LOC105826785,12686
LOC102101804,12688
LOC102105274,12689
LOC104471630,12690
ZNF840P,12723
LOC103782874,12723
LOC105588515,12723
LOC105502588,12723
noname,12723
LOC105496475,12723
LOC104678894,12723
LOC103254827,12723
ZNF840,12723
LOC102734391,12723
LOC102972633,12723
LOC102315893,12723
LOC102893373,12755
ZNF135,12756
LOC102895372,12757
ZNF606,12757
LOC102888298,12759
LOC102880474,12760
LOC102882527,12761
ZNF160,12762
LOC102881790,12764
LOC102881270,12765
LOC103304563,12767
LOC102263505,12767
LOC102763600,12767
LOC102894065,12767
LOC105301922,12767
LOC103304377,12768
LOC102260538,12768
LOC102771745,12768
LOC102894830,12768
LOC105301931,12768
ZNF226,12770
ZNF597,12772
LOC102888503,12773
LOC102889824,12774
PRDM7,12776
ZNF713,12777
LOC102888529,12781
ZNF343,12784
LOC105289412,12785
ZNF180,12788
Znf180,12788
LOC101841510,12788
Zfp180,12788
LOC105062710,12788
LOC103071308,12788
LOC102258614,12788
LOC102333628,12788
LOC102544420,12788
LOC102865128,12788
LOC101353965,12788
ZNF404,12789
noname,12789
LOC101353200,12789
LOC102896131,12792
LOC105300467,12792
LOC102887294,12793
LOC105300468,12793
LOC103294406,12795
ZNF77,12795
LOC102896385,12795
LOC105300433,12795
LOC102888546,12796
LOC105301913,12796
LOC105301912,12797
LOC102884840,12798
LOC105301914,12798
LOC102895585,12799
LOC105301918,12799
LOC102895082,12800
LOC105301915,12800
LOC102877736,12801
LOC105301929,12801
LOC105301930,12802
LOC102898583,12803
LOC105301920,12803
LOC102893824,12804
LOC105301926,12804
LOC102896607,12805
LOC105301933,12805
LOC105301944,12806
ZNF597,12807
LOC105304093,12808
LOC102880724,12809
LOC105304103,12809
LOC102880988,12810
ZNF677,12810
ZNF304,12815
LOC102892192,12816
LOC105304931,12816
LOC101620428,12818
LOC102260863,12818
ZNF350,12818
LOC102893464,12818
LOC105306590,12818
LOC105306591,12818
ZNF613,12819
LOC102888459,12820
LOC105306604,12820
LOC102892224,12821
LOC105306604,12821
LOC102892224,12822
LOC105306600,12822
LOC105306605,12822
LOC102883325,12823
ZNF782,12823
LOC105308116,12824
LOC105308118,12825
ZNF8,12827
LOC102877900,12828
LOC105308664,12828
LOC105308664,12829
LOC105309033,12830
LOC102878868,12831
LOC105309040,12831
LOC103007250,12832
LOC103089004,12832
LOC103089270,12832
LOC102247366,12832
LOC105748733,12832
LOC105748741,12832
ZNF814,12832
LOC105309039,12832
LOC105309840,12834
LOC102882456,12835
LOC102896522,12835
LOC105309840,12835
LOC105310205,12835
ZNF256,12836
LOC105309889,12836
LOC102896782,12838
LOC105310209,12838
LOC105310210,12839
LOC102897026,12840
LOC105310210,12840
LOC102896268,12842
LOC105310208,12842
LOC105310272,12844
LOC105311133,12846
LOC105311137,12846
LOC105311140,12846
LOC105311231,12846
LOC105311232,12846
LOC105311255,12846
LOC105311256,12846
LOC105311337,12846
LOC105311434,12846
LOC105311475,12846
LOC105311483,12846
LOC105311638,12846
LOC105311718,12846
LOC105311721,12846
LOC105311730,12846
LOC105311747,12846
LOC105311340,12847
Zfp874a,13026
Zfp874b,13026
AABR07001099.1,13026
ZNF160,13030
ZNF665,13030
LOC100969543,13030
noname,13030
LOC105719747,13030
LOC103277469,13030
LOC105867597,13030
LOC105809561,13030
LOC102030247,13030
LOC104857210,13030
LOC101615237,13030
Zfp160,13030
LOC103745506,13030
LOC101517770,13030
LOC101584240,13030
Znf160,13030
Zfp677,13032
Zfp54,13033
Zfp52,13034
Zfp948,13035
AABR07001899.1,13036
LOC101827112,13039
LOC102928484,13039
AABR07001905.1,13039
AABR07001910.1,13041
AABR07001923.1,13042
Zfp943,13043
LOC102555377,13043
Zfp945,13046
AABR07002247.1,13049
AABR07002247.1,13050
LOC105999519,13053
Znf471,13053
Zfp78,13053
LOC102915523,13053
Zfp111,13054
Zfp108,13055
Zfp235,13055
Zfp93,13056
Zfp235,13056
Zfp626,13058
1700049G17Rik,13059
Zfp780b,13059
AABR07002774.1,13059
LOC100360638,13059
RP23-151F20.5,13060
Zfp59,13060
LOC100360638,13060
Zfp850,13061
LOC105993078,13062
Zfp30,13062
LOC106022537,13062
Zfp790,13062
LOC103750697,13062
LOC102911405,13062
Zfp84,13062
Zfp940,13063
AABR07002870.1,13063
AABR07002893.1,13063
Zfp382,13064
AW146154,13066
2610021A01Rik,13067
Zfp788,13068
LOC103738610,13068
E430018J23Rik,13071
Zfp764,13071
LOC102553962,13071
LOC102553866,13071
5830428H23Rik,13073
AABR07007130.1,13073
ZNF205,13075
ZNF213,13075
Znf205,13075
Zfp13,13075
LOC102906081,13075
LOC102395373,13075
LOC102505434,13075
LOC102512583,13075
LOC102818723,13075
LOC101639418,13075
LOC101646687,13075
LOC102876546,13075
LOC102876945,13075
LOC105756107,13075
LOC101343844,13075
Gm12586,13078
Gm4944,13086
AABR07035107.1,13090
Zfp958,13091
LOC105943608,13092
LOC101833440,13092
A430033K04Rik,13092
LOC102913379,13092
RGD1566386,13092
LOC101595035,13093
LOC101833184,13093
Zfp68,13093
LOC103734254,13093
LOC102912219,13093
ZNF3,13094
DKFZP468B096,13094
noname,13094
Znf3,13094
Zfp113,13094
LOC101097939,13094
LOC101366653,13094
ZSCAN21,13094
LOC101359664,13094
Zfp605,13096
Zfp951,13112
Gm18180,13117
Zfp617,13117
Znf169,13132
Zfp169,13132
Gm28557,13140
LOC100909688,13140
Zfp759,13142
Zfp759,13143
Zfp458,13144
Zfp455,13145
AABR07009106.2,13146
ZNF2,13149
LOC703864,13149
LOC102499600,13149
Znf2,13149
Zfp661,13149
LOC100909998,13149
LOC102324001,13149
LOC102888888,13149
LOC102813511,13149
LOC101347556,13149
Zfp120,13150
AABR07054723.1,13164
AABR07050391.1,13185
AABR07050399.2,13188
AABR07050407.1,13188
AABR07050438.1,13191
Zfp933,13192
Zfp938,13195
LOC100910577,13195
Zfp347,13196
AU041133,13197
Zfp709l1,13197
AABR07055826.1,13197
Zfp873,13203
AABR07055834.1,13203
Giot1,13204
LOC101822880,13205
2610008E11Rik,13205
LOC103731935,13205
LOC102904100,13205
LOC691170,13205
LOC102925729,13206
Zfp558,13210
LOC106021814,13212
Zfp599,13212
LOC102919913,13212
LOC101611988,13213
Zfp949,13213
LOC103732159,13213
LOC102925367,13213
Zfp959,13214
Zfp119b,13214
LOC103301159,13223
LOC103543190,13223
LOC101082380,13223
LOC102745938,13223
LOC102254321,13223
LOC102774483,13223
LOC101369115,13223
LOC102960802,13223
LOC102895330,13223
LOC105301916,13223
LOC103682162,13223
LOC103304732,13236
LOC102253718,13236
LOC102774202,13236
LOC102894570,13249
LOC105301931,13249
LOC103257986,13250
LOC105854917,13250
LOC105809642,13250
LOC103605856,13250
LOC101519359,13250
LOC103003467,13250
LOC105076788,13250
LOC105106907,13250
LOC102508261,13250
LOC101623800,13250
LOC103543177,13250
LOC101100590,13250
LOC102729083,13250
LOC103073035,13250
LOC101363651,13250
LOC101281870,13250
LOC102963830,13250
LOC103659377,13250
LOC101638174,13250
LOC101357261,13250
LOC102890099,13251
LOC105307153,13251
LOC104662496,13255
ZNF678,13256
LOC104678939,13257
LOC104679390,13258
ZNF791,13260
LOC716129,13260
LOC103250179,13260
ZSCAN22,13260
LOC102018388,13260
LOC104854821,13260
LOC101594745,13260
Zfp791,13260
Znf791,13260
LOC105942386,13260
ZNF44,13261
LOC100579663,13261
LOC715752,13261
LOC105468780,13261
LOC105549463,13261
LOC104661106,13261
LOC105705987,13261
LOC104661118,13263
ZNF785,13264
LOC104662636,13265
LOC104664164,13266
ZNF554,13267
noname,13267
ZNF555,13267
LOC105756401,13267
RP11-561N12.2,13269
ZNF735,13269
LOC103785455,13269
LOC100975640,13269
LOC100601706,13269
LOC100581234,13269
LOC105521085,13269
noname,13269
LOC105495943,13269
LOC105495945,13269
LOC104661440,13269
LOC104666403,13269
ZNF114,13270
LOC104666723,13271
ZNF724P,13272
LOC100972351,13272
LOC100589703,13272
LOC105600645,13272
ZNF117,13272
LOC105519961,13272
LOC698907,13272
LOC105494252,13272
LOC105553173,13272
LOC104666718,13272
LOC105726272,13272
ZNF98,13273
ZNF492,13273
ZNF849P,13273
ZNF730,13273
RP11-182N22.7,13273
LOC100979115,13273
LOC100972001,13273
LOC100586909,13273
LOC100607934,13273
LOC105600651,13273
LOC105575300,13273
LOC105526270,13273
noname,13273
LOC105464256,13273
LOC105553180,13273
LOC105534212,13273
LOC104666726,13273
LOC104671909,13273
LOC104667018,13274
CTD-2126E3.5,13275
LOC100991594,13275
LOC100588739,13275
LOC105595318,13275
LOC105514818,13275
LOC719533,13275
LOC105497167,13275
LOC105529008,13275
LOC104667275,13275
LOC105723296,13275
LOC103263268,13275
LOC105865535,13275
LOC105809267,13275
LOC103604642,13275
LOC103020908,13275
LOC104995680,13275
LOC102266217,13275
LOC102388998,13275
LOC105062657,13275
LOC105100177,13275
LOC102514667,13275
LOC101099919,13275
LOC102737615,13275
LOC103068923,13275
LOC101382262,13275
LOC101277416,13275
LOC102959896,13275
LOC102334669,13275
LOC102880127,13275
LOC105301720,13275
LOC103657144,13275
LOC102545831,13275
LOC102825637,13275
LOC105756580,13275
RP11-255H23.2,13277
LOC100967297,13277
LOC104667900,13277
ZNF681,13278
LOC104669312,13279
ZNF430,13280
ZNF714,13280
ZNF431,13280
RP11-420K14.1,13280
ZNF100,13280
ZNF254,13280
LOC100990256,13280
LOC100985752,13280
ZNF726,13280
LOC101176279,13280
LOC105740306,13280
LOC100585225,13280
LOC105571328,13280
LOC105601760,13280
LOC105601773,13280
LOC105572312,13280
LOC105520007,13280
LOC105519999,13280
LOC105527487,13280
LOC105505193,13280
noname,13280
LOC105489703,13280
LOC105489702,13280
LOC105538625,13280
LOC105538645,13280
LOC105538626,13280
LOC105532422,13280
LOC104657238,13280
LOC104657295,13280
LOC104660954,13280
LOC104664001,13280
LOC104669305,13280
LOC105714480,13280
LOC105726265,13280
LOC105726281,13280
LOC105726278,13280
LOC105726918,13280
LOC105710979,13280
LOC105710984,13280
LOC104669314,13281
AC084219.2,13282
ZNF284,13282
ZNF224,13282
ZNF221,13282
LOC105713048,13282
LOC105869478,13282
LOC105824729,13282
LOC104669575,13283
LOC104671899,13284
LOC104671910,13285
ZNF174,13287
Znf174,13287
Znf75a,13287
LOC102394770,13287
LOC102336536,13287
RP11-517P14.7,13288
LOC100983762,13288
ZNF37A,13288
noname,13288
LOC105486602,13288
LOC105538689,13288
LOC105818038,13288
LOC105756964,13288
LOC104672674,13291
LOC104672678,13292
ZNF534,13293
LOC104673229,13295
LOC104673656,13296
ZNF10,13297
LOC106146507,13297
Znf10,13297
LOC101526685,13297
LOC102928048,13297
ZNF268,13297
LOC102406896,13297
LOC105063746,13297
ZNF140,13297
LOC101349658,13297
LOC104675960,13299
ZNF813,13300
LOC105595647,13300
LOC105514650,13300
LOC100427312,13300
LOC105497030,13300
LOC104676053,13300
ZNF267,13301
LOC104676720,13302
LOC104677903,13303
ZNF557,13304
LOC105518025,13306
LOC105495436,13306
LOC101340868,13306
ZNF829,13307
ZNF383,13307
ZNF420,13307
LOC100425340,13307
LOC105495440,13307
LOC105548553,13307
LOC105876852,13307
LOC105816249,13307
LOC103607070,13307
LOC102481077,13307
LOC102024546,13307
LOC102029951,13307
LOC105993075,13307
LOC104867513,13307
LOC101617810,13307
LOC101838546,13307
Zfp383,13307
Znf527,13307
LOC101569489,13307
LOC102909815,13307
LOC103009927,13307
LOC102397029,13307
LOC102512432,13307
LOC103284361,13307
HKR1,13307
LOC102727414,13307
LOC102770562,13307
LOC101367619,13307
LOC101270594,13307
LOC102967862,13307
LOC105306599,13307
LOC101538850,13307
LOC101663048,13307
LOC102861348,13307
LOC101341121,13307
LOC105756882,13307
ZNF471,13308
ZNF470,13308
LOC102476049,13308
LOC104682222,13309
LOC104682698,13310
LOC105507579,13311
LOC104654922,13311
LOC104656596,13313
LOC104657045,13314
ZNF566,13315
LOC103598800,13315
ZNF747,13327
ZNF768,13327
LOC105599155,13327
LOC105505675,13327
LOC710861,13327
LOC105482919,13327
ZNF764,13327
LOC105725461,13327
ZNF394,13331
Znf394,13331
Zkscan14,13331
Zfp394,13331
ZNF3,13331
LOC101358962,13331
ZNF260,13336
ZNF208,13336
LOC101599183,13336
